"Descrição","Acurácia","F1-Score","Recall","Precisão","MCC"
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.95,0.8401680504168059,0.9134199134199135,0.9705882352941176,0.875
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.75,0.14002800840280097,0.5670995670995671,0.5784313725490196,0.5625
"hepatitis.dat , MLP , Normalizado , Split # 0",0.8,-0.09637388493048533,0.4444444444444444,0.47058823529411764,0.42105263157894735
"hepatitis.dat , MlP , Padronizado , Split # 0",0.75,0.14002800840280097,0.5670995670995671,0.5784313725490196,0.5625
"hepatitis.dat , MLP , Normalizado , Split # 0",0.8,-0.09637388493048533,0.4444444444444444,0.47058823529411764,0.42105263157894735
"hepatitis.dat , MlP , Padronizado , Split # 0",0.65,-0.21004201260420147,0.393939393939394,0.38235294117647056,0.40625
"hepatitis.dat , MLP , Normalizado , Split # 0",0.8,-0.09637388493048533,0.4444444444444444,0.47058823529411764,0.42105263157894735
"hepatitis.dat , MlP , Padronizado , Split # 0",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MLP , Normalizado , Split # 0",0.75,-0.140028008402801,0.42857142857142855,0.4411764705882353,0.4166666666666667
"hepatitis.dat , MlP , Padronizado , Split # 0",0.45,0.27500954910846337,0.4373401534526854,0.6764705882352942,0.6071428571428571
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.75,-0.140028008402801,0.42857142857142855,0.4411764705882353,0.4166666666666667
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.8,-0.09637388493048533,0.4444444444444444,0.47058823529411764,0.42105263157894735
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MLP , Normalizado , Split # 0",0.8,-0.09637388493048533,0.4444444444444444,0.47058823529411764,0.42105263157894735
"hepatitis.dat , MlP , Padronizado , Split # 0",0.75,-0.140028008402801,0.42857142857142855,0.4411764705882353,0.4166666666666667
"hepatitis.dat , MLP , Normalizado , Split # 0",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MlP , Padronizado , Split # 0",0.7,-0.17647058823529413,0.4117647058823529,0.4117647058823529,0.4117647058823529
"hepatitis.dat , MLP , Normalizado , Split # 0",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MlP , Padronizado , Split # 0",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MLP , Normalizado , Split # 0",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MlP , Padronizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MLP , Normalizado , Split # 0",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MlP , Padronizado , Split # 0",0.75,0.14002800840280097,0.5670995670995671,0.5784313725490196,0.5625
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.7,0.08084520834544433,0.53125,0.5490196078431372,0.5333333333333333
"hepatitis.dat , MLP , Normalizado , Split # 0",0.8,-0.09637388493048533,0.4444444444444444,0.47058823529411764,0.42105263157894735
"hepatitis.dat , MlP , Padronizado , Split # 0",0.7,-0.17647058823529413,0.4117647058823529,0.4117647058823529,0.4117647058823529
"hepatitis.dat , MLP , Normalizado , Split # 0",0.8,-0.09637388493048533,0.4444444444444444,0.47058823529411764,0.42105263157894735
"hepatitis.dat , MlP , Padronizado , Split # 0",0.85,0.4900980294098034,0.7402597402597403,0.7745098039215685,0.71875
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 0",0.7,-0.17647058823529413,0.4117647058823529,0.4117647058823529,0.4117647058823529
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 0",0.8,-0.09637388493048533,0.4444444444444444,0.47058823529411764,0.42105263157894735
"hepatitis.dat , MLP , Normalizado , Split # 0",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 1",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.8,0.40422604172722165,0.6875,0.7450980392156863,0.6666666666666667
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 1",0.9,0.7276068751089989,0.84375,0.9411764705882353,0.8
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 1",0.8,0.40422604172722165,0.6875,0.7450980392156863,0.6666666666666667
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.6,0.3799802978286742,0.5604395604395604,0.7647058823529411,0.6363636363636364
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.95,0.8401680504168059,0.9134199134199135,0.9705882352941176,0.875
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MLP , Normalizado , Split # 1",0.8,0.5724780279075999,0.7333333333333333,0.8823529411764706,0.7142857142857143
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.8,0.40422604172722165,0.6875,0.7450980392156863,0.6666666666666667
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.9,0.7276068751089989,0.84375,0.9411764705882353,0.8
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MlP , Padronizado , Split # 1",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.15,0.0,0.13043478260869565,0.5,0.075
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.8,0.40422604172722165,0.6875,0.7450980392156863,0.6666666666666667
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.4900980294098034,0.7402597402597403,0.7745098039215685,0.71875
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 1",0.75,0.3361227822436775,0.6415770609318996,0.7156862745098038,0.6309523809523809
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.641688947919748,0.7849462365591398,0.9117647058823529,0.75
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.4900980294098034,0.7402597402597403,0.7745098039215685,0.71875
"hepatitis.dat , MLP , Normalizado , Split # 1",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MlP , Padronizado , Split # 1",0.8,0.40422604172722165,0.6875,0.7450980392156863,0.6666666666666667
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 1",0.85,0.4900980294098034,0.7402597402597403,0.7745098039215685,0.71875
"hepatitis.dat , MLP , Normalizado , Split # 1",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 2",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 2",0.75,0.14002800840280097,0.5670995670995671,0.5784313725490196,0.5625
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.7276068751089989,0.84375,0.9411764705882353,0.8
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 2",0.8,0.5724780279075999,0.7333333333333333,0.8823529411764706,0.7142857142857143
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.8,-0.09637388493048533,0.4444444444444444,0.47058823529411764,0.42105263157894735
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 2",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MLP , Normalizado , Split # 2",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MlP , Padronizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MLP , Normalizado , Split # 2",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.4900980294098034,0.7402597402597403,0.7745098039215685,0.71875
"hepatitis.dat , MlP , Padronizado , Split # 2",0.8,-0.09637388493048533,0.4444444444444444,0.47058823529411764,0.42105263157894735
"hepatitis.dat , MLP , Normalizado , Split # 2",0.5,0.09851341054817479,0.4505494505494505,0.5686274509803921,0.5353535353535354
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.8,-0.09637388493048533,0.4444444444444444,0.47058823529411764,0.42105263157894735
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 2",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.4900980294098034,0.7402597402597403,0.7745098039215685,0.71875
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.4900980294098034,0.7402597402597403,0.7745098039215685,0.71875
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.4900980294098034,0.7402597402597403,0.7745098039215685,0.71875
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.4900980294098034,0.7402597402597403,0.7745098039215685,0.71875
"hepatitis.dat , MlP , Padronizado , Split # 2",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 2",0.85,0.4900980294098034,0.7402597402597403,0.7745098039215685,0.71875
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 2",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MLP , Normalizado , Split # 2",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MlP , Padronizado , Split # 2",0.8,0.40422604172722165,0.6875,0.7450980392156863,0.6666666666666667
"hepatitis.dat , MLP , Normalizado , Split # 2",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MlP , Padronizado , Split # 2",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MLP , Normalizado , Split # 2",0.8,0.21568627450980393,0.6078431372549019,0.6078431372549019,0.6078431372549019
"hepatitis.dat , MlP , Padronizado , Split # 3",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
"hepatitis.dat , MLP , Normalizado , Split # 3",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 3",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 3",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 3",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 3",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MlP , Padronizado , Split # 3",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 3",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 3",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 3",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MlP , Padronizado , Split # 3",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 3",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MlP , Padronizado , Split # 3",0.4,0.24253562503633297,0.3939393939393939,0.6470588235294118,0.6
"hepatitis.dat , MLP , Normalizado , Split # 3",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 3",0.85,0.4900980294098034,0.7402597402597403,0.7745098039215685,0.71875
"hepatitis.dat , MLP , Normalizado , Split # 3",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 3",0.9,0.6078431372549019,0.803921568627451,0.803921568627451,0.803921568627451
"hepatitis.dat , MLP , Normalizado , Split # 3",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 3",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MLP , Normalizado , Split # 3",0.15,0.0,0.13043478260869565,0.5,0.075
"hepatitis.dat , MlP , Padronizado , Split # 3",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 3",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 3",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MLP , Normalizado , Split # 3",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 3",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 3",0.85,0.0,0.45945945945945943,0.5,0.425
"hepatitis.dat , MlP , Padronizado , Split # 3",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 3",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MlP , Padronizado , Split # 3",0.95,0.7934920476158722,0.8857142857142857,0.8333333333333333,0.9722222222222222
"hepatitis.dat , MLP , Normalizado , Split # 3",0.9,0.5461186812727502,0.7222222222222222,0.6666666666666666,0.9473684210526316
"hepatitis.dat , MlP , Padronizado , Split # 3",0.85,0.32673201960653564,0.6571428571428571,0.6372549019607843,0.6944444444444444
